neurotransmitter,neuron_class,bodyId_pre,bodyId_post,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,x_pre,y_pre,z_pre,x_post,y_post,z_post,any_out_of_range
acetylcholine,neuron20,24300,166519,24074,24204,32858,32988,46012,46142,24139,32923,46077,24156,32954,46075,False
acetylcholine,neuron20,24300,35126048959,23944,24074,35492,35622,43999,44129,24009,35557,44064,24011,35597,44056,False
acetylcholine,neuron20,24300,154565,21798,21928,35662,35792,52935,53065,21863,35727,53000,21856,35744,52995,False
acetylcholine,neuron20,24300,18333,23944,24074,35492,35622,43999,44129,24009,35557,44064,23998,35562,44084,False
acetylcholine,neuron20,24300,42515933119,23515,23645,36175,36305,53055,53185,23580,36240,53120,23584,36243,53096,False
acetylcholine,neuron20,24300,40039731027,24560,24690,33956,34086,49984,50114,24625,34021,50049,24608,34012,50050,False
acetylcholine,neuron20,24300,46194849612,22118,22248,34293,34423,57392,57522,22183,34358,57457,22166,34379,57461,False
acetylcholine,neuron20,24300,42515933643,23629,23759,36255,36385,53032,53162,23694,36320,53097,23706,36342,53097,False
acetylcholine,neuron20,24300,46194888898,22118,22248,34293,34423,57392,57522,22183,34358,57457,22176,34370,57446,False
acetylcholine,neuron20,24300,11084,21798,21928,35662,35792,52935,53065,21863,35727,53000,21880,35760,52995,False
acetylcholine,neuron20,24300,21770,21798,21928,35662,35792,52935,53065,21863,35727,53000,21856,35738,53019,False
acetylcholine,neuron20,24300,13063,22099,22229,34235,34365,57515,57645,22164,34300,57580,22174,34286,57577,False
acetylcholine,neuron20,24300,46191310897,22099,22229,34235,34365,57515,57645,22164,34300,57580,22179,34300,57588,False
acetylcholine,neuron20,24300,18389,24560,24690,33956,34086,49984,50114,24625,34021,50049,24615,34029,50038,False
acetylcholine,neuron20,24300,19274,23489,23619,35153,35283,52436,52566,23554,35218,52501,23570,35209,52502,False
acetylcholine,neuron20,24300,41684488480,21947,22077,34396,34526,51882,52012,22012,34461,51947,21994,34478,51975,False
acetylcholine,neuron20,24300,41680950262,21947,22077,34396,34526,51882,52012,22012,34461,51947,22014,34461,51975,False
acetylcholine,neuron20,24300,18911,23515,23645,36175,36305,53055,53185,23580,36240,53120,23566,36240,53110,False
acetylcholine,neuron20,24300,36746242136,24074,24204,32858,32988,46012,46142,24139,32923,46077,24120,32937,46045,False
acetylcholine,neuron20,24300,15685,21798,21928,35662,35792,52935,53065,21863,35727,53000,21846,35734,52995,False
acetylcholine,neuron20,24300,46194890224,22118,22248,34293,34423,57392,57522,22183,34358,57457,22215,34367,57471,False
acetylcholine,neuron20,24300,15112,23515,23645,36175,36305,53055,53185,23580,36240,53120,23566,36259,53131,False
acetylcholine,neuron20,24300,10641,23629,23759,36255,36385,53032,53162,23694,36320,53097,23689,36331,53085,False
acetylcholine,neuron20,24300,41688187386,23489,23619,35153,35283,52436,52566,23554,35218,52501,23557,35243,52502,False
acetylcholine,neuron20,24300,42515933543,23515,23645,36175,36305,53055,53185,23580,36240,53120,23576,36255,53110,False
acetylcholine,neuron20,24300,11082,23944,24074,35492,35622,43999,44129,24009,35557,44064,24032,35523,44068,False
acetylcholine,neuron20,24300,14877,21947,22077,34396,34526,51882,52012,22012,34461,51947,22035,34450,51955,False
acetylcholine,neuron20,24300,13630,23944,24074,35492,35622,43999,44129,24009,35557,44064,24025,35561,44068,False
acetylcholine,neuron20,24300,45374141693,22118,22248,34293,34423,57392,57522,22183,34358,57457,22223,34324,57448,False
acetylcholine,neuron20,24300,18911,23629,23759,36255,36385,53032,53162,23694,36320,53097,23691,36334,53111,False
acetylcholine,neuron20,24300,42512270504,21798,21928,35662,35792,52935,53065,21863,35727,53000,21882,35747,52995,False
